Year,SiteCode_Plot,LineTransect,SiteCode_Plot_LineTransect,MetersAlongLine,AcceptedSpecies,Comment
2022,berg_B19,NS,berg_B19_NS,5L,NA,NA
2022,berg_B19,NS,berg_B19_NS,5R,Arctotheca calendula,bare earth
2022,berg_B19,NS,berg_B19_NS,6L,Arctotheca calendula,NA
2022,berg_B19,NS,berg_B19_NS,6R,Arctotheca calendula,NA
2022,berg_B19,NS,berg_B19_NS,7L,Osteospermum calendulaceum,NA
2022,berg_B19,NS,berg_B19_NS,7R,NA,bare ground
2022,berg_B19,NS,berg_B19_NS,8L,Hypochaeris radicata,NA
2022,berg_B19,NS,berg_B19_NS,8R,Echium plantagineum,NA
2022,berg_B19,NS,berg_B19_NS,9L,Arctotheca calendula,NA
2022,berg_B19,NS,berg_B19_NS,9R,Echium plantagineum,NA
2022,berg_B19,NS,berg_B19_NS,CL,NA,Bare ground
2022,berg_B19,NS,berg_B19_NS,CR,Cynodon dactylon,NA
2022,berg_B19,WE,berg_B19_WE,0L,Cynodon dactylon,NA
2022,berg_B19,WE,berg_B19_WE,0R,Sagina sp.,NA
2022,berg_B19,WE,berg_B19_WE,1L,Cynodon dactylon,NA
2022,berg_B19,WE,berg_B19_WE,1R,Arctotheca calendula,NA
2022,berg_B19,WE,berg_B19_WE,2L,Arctotheca calendula,NA
2022,berg_B19,WE,berg_B19_WE,2R,Oncosiphon suffruticosus,NA
2022,berg_B19,WE,berg_B19_WE,3L,NA,bare ground
2022,berg_B19,WE,berg_B19_WE,3R,Elytropappus rhinocerotis,NA
2022,berg_B19,WE,berg_B19_WE,4L,Arctotheca calendula,NA
2022,berg_B19,WE,berg_B19_WE,4R,NA,bare ground
2022,berg_B19,WE,berg_B19_WE,5L,Arctotheca calendula,NA
2022,berg_B19,WE,berg_B19_WE,5R,Arctotheca calendula,NA
2022,berg_B19,WE,berg_B19_WE,6L,Spergula arvensis,NA
2022,berg_B19,WE,berg_B19_WE,6R,Arctotheca calendula,NA
2022,berg_B19,WE,berg_B19_WE,7L,Arctotheca calendula,NA
2022,berg_B19,WE,berg_B19_WE,7R,Arctotheca calendula,NA
2022,berg_B19,WE,berg_B19_WE,8L,Oncosiphon suffruticosus,NA
2022,berg_B19,WE,berg_B19_WE,8R,Hypochaeris radicata,NA
2022,berg_B19,WE,berg_B19_WE,9L,Oncosiphon suffruticosus,NA
2022,berg_B19,WE,berg_B19_WE,9R,Hypochaeris radicata,NA
2022,berg_B2,NS,berg_B2_NS,0L,Protea neriifolia,NA
2022,berg_B2,NS,berg_B2_NS,0R,Stoebe plumosa,NA
2022,berg_B2,NS,berg_B2_NS,1L,Protea neriifolia,NA
2022,berg_B2,NS,berg_B2_NS,1R,Rhodocoma sp.,NA
2022,berg_B2,NS,berg_B2_NS,2L,Rhodocoma sp.,NA
2022,berg_B2,NS,berg_B2_NS,2R,Stoebe plumosa,NA
2022,berg_B2,NS,berg_B2_NS,3L,Stoebe plumosa,NA
2022,berg_B2,NS,berg_B2_NS,3R,Stoebe plumosa,NA
2022,berg_B2,NS,berg_B2_NS,4L,Stoebe plumosa,NA
2022,berg_B2,NS,berg_B2_NS,4R,Stoebe plumosa,NA
2022,berg_B2,NS,berg_B2_NS,5L,Stoebe plumosa,NA
2022,berg_B2,NS,berg_B2_NS,5R,Ehrharta villosa,NA
2022,berg_B2,NS,berg_B2_NS,6L,Thesium strictum,NA
2022,berg_B2,NS,berg_B2_NS,6R,Capeochloa cincta,NA
2022,berg_B2,NS,berg_B2_NS,7L,Capeochloa cincta,NA
2022,berg_B2,NS,berg_B2_NS,7R,Capeochloa cincta,NA
2022,berg_B2,NS,berg_B2_NS,8L,Capeochloa cincta,NA
2022,berg_B2,NS,berg_B2_NS,8R,Capeochloa cincta,NA
2022,berg_B2,NS,berg_B2_NS,9L,Capeochloa cincta,NA
2022,berg_B2,NS,berg_B2_NS,9R,Pelargonium graveolens,NA
2022,berg_B2,NS,berg_B2_NS,CL,NA,unidentified
2022,berg_B2,NS,berg_B2_NS,CR,Ehrharta sp.,NA
2022,berg_B2,WE,berg_B2_WE,0L,Capeochloa cincta,NA
2022,berg_B2,WE,berg_B2_WE,0R,Capeochloa cincta,NA
2022,berg_B2,WE,berg_B2_WE,1L,Capeochloa cincta,NA
2022,berg_B2,WE,berg_B2_WE,1R,Capeochloa cincta,NA
2022,berg_B2,WE,berg_B2_WE,2L,Stoebe plumosa,NA
2022,berg_B2,WE,berg_B2_WE,2R,Stoebe plumosa,NA
2022,berg_B2,WE,berg_B2_WE,3L,Stoebe plumosa,NA
2022,berg_B2,WE,berg_B2_WE,3R,Senecio pterophorus,NA
2022,berg_B2,WE,berg_B2_WE,4L,Rhodocoma sp.,NA
2022,berg_B2,WE,berg_B2_WE,4R,Stoebe plumosa,NA
2022,berg_B2,WE,berg_B2_WE,5L,Stoebe plumosa,NA
2022,berg_B2,WE,berg_B2_WE,5R,Stoebe plumosa,NA
2022,berg_B2,WE,berg_B2_WE,6L,Stoebe plumosa,NA
2022,berg_B2,WE,berg_B2_WE,6R,Ehrharta calycina,NA
2022,berg_B2,WE,berg_B2_WE,7L,Stoebe plumosa,NA
2022,berg_B2,WE,berg_B2_WE,7R,Stoebe plumosa,NA
2022,berg_B2,WE,berg_B2_WE,8L,Stoebe plumosa,NA
2022,berg_B2,WE,berg_B2_WE,8R,Thesium strictum,NA
2022,berg_B2,WE,berg_B2_WE,9L,Stoebe plumosa,NA
2022,berg_B2,WE,berg_B2_WE,9R,Thesium strictum,NA
2022,berg_B20,NS,berg_B20_NS,0L,Lolium perenne,NA
2022,berg_B20,NS,berg_B20_NS,0R,Lolium perenne,NA
2022,berg_B20,NS,berg_B20_NS,1L,Lolium perenne,NA
2022,berg_B20,NS,berg_B20_NS,1R,Lolium perenne,NA
2022,berg_B20,NS,berg_B20_NS,2L,Lolium perenne,NA
2022,berg_B20,NS,berg_B20_NS,2R,Lolium perenne,NA
2022,berg_B20,NS,berg_B20_NS,3L,Lolium perenne,NA
2022,berg_B20,NS,berg_B20_NS,3R,Lolium perenne,NA
2022,berg_B20,NS,berg_B20_NS,4L,Lolium perenne,NA
2022,berg_B20,NS,berg_B20_NS,4R,Lolium perenne,NA
2022,berg_B20,NS,berg_B20_NS,5L,Lolium perenne,NA
2022,berg_B20,NS,berg_B20_NS,5R,Lolium perenne,NA
2022,berg_B20,NS,berg_B20_NS,6L,Lolium perenne,NA
2022,berg_B20,NS,berg_B20_NS,6R,Lolium perenne,NA
2022,berg_B20,NS,berg_B20_NS,7L,Lolium perenne,NA
2022,berg_B20,NS,berg_B20_NS,7R,Lolium perenne,NA
2022,berg_B20,NS,berg_B20_NS,8L,Lolium perenne,NA
2022,berg_B20,NS,berg_B20_NS,8R,Lolium perenne,NA
2022,berg_B20,NS,berg_B20_NS,9L,Lolium perenne,NA
2022,berg_B20,NS,berg_B20_NS,9R,Lolium perenne,NA
2022,berg_B20,NS,berg_B20_NS,CL,Lolium perenne,NA
2022,berg_B20,NS,berg_B20_NS,CR,Lolium perenne,NA
2022,berg_B20,WE,berg_B20_WE,0L,Lolium perenne,NA
2022,berg_B20,WE,berg_B20_WE,0R,Cynodon dactylon,NA
2022,berg_B20,WE,berg_B20_WE,1L,Cynodon dactylon,NA
2022,berg_B20,WE,berg_B20_WE,1R,Cynodon dactylon,NA
2022,berg_B20,WE,berg_B20_WE,2L,Cynodon dactylon,NA
2022,berg_B20,WE,berg_B20_WE,2R,Sonchus oleraceus,NA
2022,berg_B20,WE,berg_B20_WE,3L,Lolium perenne,NA
2022,berg_B20,WE,berg_B20_WE,3R,Lolium perenne,NA
2022,berg_B20,WE,berg_B20_WE,4L,Lolium perenne,NA
2022,berg_B20,WE,berg_B20_WE,4R,Lolium perenne,NA
2022,berg_B20,WE,berg_B20_WE,5L,Lolium perenne,NA
2022,berg_B20,WE,berg_B20_WE,5R,Lolium perenne,NA
2022,berg_B20,WE,berg_B20_WE,6L,Lolium perenne,NA
2022,berg_B20,WE,berg_B20_WE,6R,Lolium perenne,NA
2022,berg_B20,WE,berg_B20_WE,7L,Lolium perenne,NA
2022,berg_B20,WE,berg_B20_WE,7R,Lolium perenne,NA
2022,berg_B20,WE,berg_B20_WE,8L,Lolium perenne,NA
2022,berg_B20,WE,berg_B20_WE,8R,Lolium perenne,NA
2022,berg_B20,WE,berg_B20_WE,9L,Lolium perenne,NA
2022,berg_B20,WE,berg_B20_WE,9R,Lolium perenne,NA
2022,berg_B21,NS,berg_B21_NS,0L,Arctotis hirsuta,NA
2022,berg_B21,NS,berg_B21_NS,0R,Cynodon dactylon,NA
2022,berg_B21,NS,berg_B21_NS,1L,Cynodon dactylon,NA
2022,berg_B21,NS,berg_B21_NS,1R,Cynodon dactylon,NA
2022,berg_B21,NS,berg_B21_NS,2L,Senecio cardaminifolius,NA
2022,berg_B21,NS,berg_B21_NS,2R,Cynodon dactylon,NA
2022,berg_B21,NS,berg_B21_NS,3L,Cynodon dactylon,NA
2022,berg_B21,NS,berg_B21_NS,3R,Erodium moschatum,NA
2022,berg_B21,NS,berg_B21_NS,4L,Cynodon dactylon,NA
2022,berg_B21,NS,berg_B21_NS,4R,Cynodon dactylon,NA
2022,berg_B21,NS,berg_B21_NS,5L,Oncosiphon suffruticosus,NA
2022,berg_B21,NS,berg_B21_NS,5R,Cynodon dactylon,NA
2022,berg_B21,NS,berg_B21_NS,6L,Erodium moschatum,NA
2022,berg_B21,NS,berg_B21_NS,6R,Senecio cardaminifolius,NA
2022,berg_B21,NS,berg_B21_NS,7L,Senecio cardaminifolius,NA
2022,berg_B21,NS,berg_B21_NS,7R,Arctotis hirsuta,NA
2022,berg_B21,NS,berg_B21_NS,8L,Arctotis hirsuta,NA
2022,berg_B21,NS,berg_B21_NS,8R,Oncosiphon suffruticosus,NA
2022,berg_B21,NS,berg_B21_NS,9L,NA,bare ground
2022,berg_B21,NS,berg_B21_NS,9R,Cynodon dactylon,NA
2022,berg_B21,NS,berg_B21_NS,CL,Cynodon dactylon,NA
2022,berg_B21,NS,berg_B21_NS,CR,Cynodon dactylon,NA
2022,berg_B21,WE,berg_B21_WE,0L,Senecio cardaminifolius,NA
2022,berg_B21,WE,berg_B21_WE,0R,Sonchus oleraceus,NA
2022,berg_B21,WE,berg_B21_WE,1L,Senecio cardaminifolius,NA
2022,berg_B21,WE,berg_B21_WE,1R,Senecio cardaminifolius,NA
2022,berg_B21,WE,berg_B21_WE,2L,Senecio cardaminifolius,NA
2022,berg_B21,WE,berg_B21_WE,2R,Senecio cardaminifolius,NA
2022,berg_B21,WE,berg_B21_WE,3L,Arctotis hirsuta,NA
2022,berg_B21,WE,berg_B21_WE,3R,Senecio cardaminifolius,NA
2022,berg_B21,WE,berg_B21_WE,4L,Senecio cardaminifolius,NA
2022,berg_B21,WE,berg_B21_WE,4R,Cynodon dactylon,NA
2022,berg_B21,WE,berg_B21_WE,5L,Cynodon dactylon,NA
2022,berg_B21,WE,berg_B21_WE,5R,Senecio cardaminifolius,NA
2022,berg_B21,WE,berg_B21_WE,6L,NA,bare ground
2022,berg_B21,WE,berg_B21_WE,6R,Arctotis hirsuta,NA
2022,berg_B21,WE,berg_B21_WE,7L,Cynodon dactylon,NA
2022,berg_B21,WE,berg_B21_WE,7R,Cynodon dactylon,NA
2022,berg_B21,WE,berg_B21_WE,8L,Cynodon dactylon,NA
2022,berg_B21,WE,berg_B21_WE,8R,Cynodon dactylon,NA
2022,berg_B21,WE,berg_B21_WE,9L,Avena sativa,NA
2022,berg_B21,WE,berg_B21_WE,9R,Avena sativa,NA
2022,berg_B22,NS,berg_B22_NS,0L,Galenia africana,NA
2022,berg_B22,NS,berg_B22_NS,0R,Galenia africana,NA
2022,berg_B22,NS,berg_B22_NS,1L,Galenia africana,NA
2022,berg_B22,NS,berg_B22_NS,1R,Ehrharta longiflora,NA
2022,berg_B22,NS,berg_B22_NS,2L,Bromus sp.,NA
2022,berg_B22,NS,berg_B22_NS,2R,Bromus sp.,NA
2022,berg_B22,NS,berg_B22_NS,3L,Ehrharta calycina,NA
2022,berg_B22,NS,berg_B22_NS,3R,NA,bare ground
2022,berg_B22,NS,berg_B22_NS,4L,Ehrharta longiflora,NA
2022,berg_B22,NS,berg_B22_NS,4R,Ehrharta calycina,NA
2022,berg_B22,NS,berg_B22_NS,5L,Dischisma ciliatum,NA
2022,berg_B22,NS,berg_B22_NS,5R,Lolium perenne,NA
2022,berg_B22,NS,berg_B22_NS,6L,Dischisma ciliatum,NA
2022,berg_B22,NS,berg_B22_NS,6R,Bromus sp.,NA
2022,berg_B22,NS,berg_B22_NS,7L,NA,bare ground
2022,berg_B22,NS,berg_B22_NS,7R,Ehrharta longiflora,NA
2022,berg_B22,NS,berg_B22_NS,8L,Lolium perenne,NA
2022,berg_B22,NS,berg_B22_NS,8R,Ehrharta calycina,NA
2022,berg_B22,NS,berg_B22_NS,9L,NA,bare ground
2022,berg_B22,NS,berg_B22_NS,9R,Ehrharta calycina,NA
2022,berg_B22,NS,berg_B22_NS,CL,Dischisma ciliatum,NA
2022,berg_B22,NS,berg_B22_NS,CR,Dischisma ciliatum,NA
2022,berg_B22,WE,berg_B22_WE,0L,Oxalis pes-caprae,NA
2022,berg_B22,WE,berg_B22_WE,0R,Ehrharta calycina,NA
2022,berg_B22,WE,berg_B22_WE,1L,Setaria verticillata,NA
2022,berg_B22,WE,berg_B22_WE,1R,Ehrharta calycina,NA
2022,berg_B22,WE,berg_B22_WE,2L,Taraxacum officinale,NA
2022,berg_B22,WE,berg_B22_WE,2R,Setaria verticillata,NA
2022,berg_B22,WE,berg_B22_WE,3L,Bromus sp.,NA
2022,berg_B22,WE,berg_B22_WE,3R,Lolium perenne,NA
2022,berg_B22,WE,berg_B22_WE,4L,Dischisma ciliatum,NA
2022,berg_B22,WE,berg_B22_WE,4R,NA,bare ground
2022,berg_B22,WE,berg_B22_WE,5L,Lolium perenne,NA
2022,berg_B22,WE,berg_B22_WE,5R,Lolium perenne,NA
2022,berg_B22,WE,berg_B22_WE,6L,Ehrharta calycina,NA
2022,berg_B22,WE,berg_B22_WE,6R,Bromus sp.,NA
2022,berg_B22,WE,berg_B22_WE,7L,Stellaria media,NA
2022,berg_B22,WE,berg_B22_WE,7R,Ehrharta calycina,NA
2022,berg_B22,WE,berg_B22_WE,8L,Ursinia nana,NA
2022,berg_B22,WE,berg_B22_WE,8R,Ehrharta calycina,NA
2022,berg_B22,WE,berg_B22_WE,9L,NA,bare ground
2022,berg_B22,WE,berg_B22_WE,9R,Ehrharta longiflora,NA
2022,berg_B23,NS,berg_B23_NS,0L,Bromus diandrus,NA
2022,berg_B23,NS,berg_B23_NS,0R,Bromus diandrus,NA
2022,berg_B23,NS,berg_B23_NS,1L,Vicia sativa,NA
2022,berg_B23,NS,berg_B23_NS,1R,Bromus diandrus,NA
2022,berg_B23,NS,berg_B23_NS,2L,Setaria verticillata,NA
2022,berg_B23,NS,berg_B23_NS,2R,Bromus diandrus,NA
2022,berg_B23,NS,berg_B23_NS,3L,NA,bare ground
2022,berg_B23,NS,berg_B23_NS,3R,Ehrharta calycina,NA
2022,berg_B23,NS,berg_B23_NS,4L,Ehrharta calycina,NA
2022,berg_B23,NS,berg_B23_NS,4R,Ehrharta calycina,NA
2022,berg_B23,NS,berg_B23_NS,5L,NA,bare ground
2022,berg_B23,NS,berg_B23_NS,5R,Cotula turbinata,NA
2022,berg_B23,NS,berg_B23_NS,6L,Vicia sativa,NA
2022,berg_B23,NS,berg_B23_NS,6R,Vicia sativa,NA
2022,berg_B23,NS,berg_B23_NS,7L,Arctotheca calendula,NA
2022,berg_B23,NS,berg_B23_NS,7R,Bromus diandrus,NA
2022,berg_B23,NS,berg_B23_NS,8L,Bromus diandrus,NA
2022,berg_B23,NS,berg_B23_NS,8R,Bromus diandrus,NA
2022,berg_B23,NS,berg_B23_NS,9L,Lolium perenne,NA
2022,berg_B23,NS,berg_B23_NS,9R,Lolium perenne,NA
2022,berg_B23,NS,berg_B23_NS,CL,Vicia sativa,NA
2022,berg_B23,NS,berg_B23_NS,CR,Chenopodium album,NA
2022,berg_B23,WE,berg_B23_WE,0L,Lolium perenne,NA
2022,berg_B23,WE,berg_B23_WE,0R,Lolium perenne,NA
2022,berg_B23,WE,berg_B23_WE,1L,Bromus diandrus,NA
2022,berg_B23,WE,berg_B23_WE,1R,Lolium perenne,NA
2022,berg_B23,WE,berg_B23_WE,2L,Bromus diandrus,NA
2022,berg_B23,WE,berg_B23_WE,2R,Lolium perenne,NA
2022,berg_B23,WE,berg_B23_WE,3L,Vicia sativa,NA
2022,berg_B23,WE,berg_B23_WE,3R,Vicia sativa,NA
2022,berg_B23,WE,berg_B23_WE,4L,Oncosiphon suffruticosus,NA
2022,berg_B23,WE,berg_B23_WE,4R,Vicia sativa,NA
2022,berg_B23,WE,berg_B23_WE,5L,Bromus diandrus,NA
2022,berg_B23,WE,berg_B23_WE,5R,Chenopodium album,NA
2022,berg_B23,WE,berg_B23_WE,6L,Lolium perenne,NA
2022,berg_B23,WE,berg_B23_WE,6R,Arctotheca calendula,NA
2022,berg_B23,WE,berg_B23_WE,7L,NA,bare ground
2022,berg_B23,WE,berg_B23_WE,7R,NA,bare ground
2022,berg_B23,WE,berg_B23_WE,8L,Lolium perenne,NA
2022,berg_B23,WE,berg_B23_WE,8R,NA,bare ground
2022,berg_B23,WE,berg_B23_WE,9L,Vicia sativa,NA
2022,berg_B23,WE,berg_B23_WE,9R,Oncosiphon suffruticosus,NA
2022,berg_B24,NS,berg_B24_NS,0L,Carthamus lanatus,NA
2022,berg_B24,NS,berg_B24_NS,0R,Carthamus lanatus,NA
2022,berg_B24,NS,berg_B24_NS,1L,Carthamus lanatus,NA
2022,berg_B24,NS,berg_B24_NS,1R,Carthamus lanatus,NA
2022,berg_B24,NS,berg_B24_NS,2L,Ehrharta calycina,NA
2022,berg_B24,NS,berg_B24_NS,2R,Avena sativa,NA
2022,berg_B24,NS,berg_B24_NS,3L,Avena sativa,NA
2022,berg_B24,NS,berg_B24_NS,3R,Oxalis pes-caprae,NA
2022,berg_B24,NS,berg_B24_NS,4L,Lolium perenne,NA
2022,berg_B24,NS,berg_B24_NS,4R,Lolium perenne,NA
2022,berg_B24,NS,berg_B24_NS,5L,Lolium perenne,NA
2022,berg_B24,NS,berg_B24_NS,5R,Oncosiphon suffruticosus,NA
2022,berg_B24,NS,berg_B24_NS,6L,Oncosiphon suffruticosus,NA
2022,berg_B24,NS,berg_B24_NS,6R,Oncosiphon suffruticosus,NA
2022,berg_B24,NS,berg_B24_NS,7L,Oncosiphon suffruticosus,NA
2022,berg_B24,NS,berg_B24_NS,7R,Oncosiphon suffruticosus,NA
2022,berg_B24,NS,berg_B24_NS,8L,Avena sativa,NA
2022,berg_B24,NS,berg_B24_NS,8R,Oncosiphon suffruticosus,NA
2022,berg_B24,NS,berg_B24_NS,9L,Lolium perenne,NA
2022,berg_B24,NS,berg_B24_NS,9R,Phragmites australis,NA
2022,berg_B24,NS,berg_B24_NS,CL,Oncosiphon suffruticosus,NA
2022,berg_B24,NS,berg_B24_NS,CR,Oncosiphon suffruticosus,NA
2022,berg_B24,WE,berg_B24_WE,0L,Cotula coronopifolia,NA
2022,berg_B24,WE,berg_B24_WE,0R,NA,bare ground
2022,berg_B24,WE,berg_B24_WE,1L,Cotula coronopifolia,NA
2022,berg_B24,WE,berg_B24_WE,1R,Phragmites australis,NA
2022,berg_B24,WE,berg_B24_WE,2L,Cotula coronopifolia,NA
2022,berg_B24,WE,berg_B24_WE,2R,NA,bare ground
2022,berg_B24,WE,berg_B24_WE,3L,Oncosiphon suffruticosus,NA
2022,berg_B24,WE,berg_B24_WE,3R,Oncosiphon suffruticosus,NA
2022,berg_B24,WE,berg_B24_WE,4L,Chenopodium album,NA
2022,berg_B24,WE,berg_B24_WE,4R,Chenopodium album,NA
2022,berg_B24,WE,berg_B24_WE,5L,Oncosiphon suffruticosus,NA
2022,berg_B24,WE,berg_B24_WE,5R,Oncosiphon suffruticosus,NA
2022,berg_B24,WE,berg_B24_WE,6L,Ehrharta calycina,NA
2022,berg_B24,WE,berg_B24_WE,6R,Avena sativa,NA
2022,berg_B24,WE,berg_B24_WE,7L,Cynodon dactylon,NA
2022,berg_B24,WE,berg_B24_WE,7R,Avena sativa,NA
2022,berg_B24,WE,berg_B24_WE,8L,NA,bare ground
2022,berg_B24,WE,berg_B24_WE,8R,Senecio cardaminifolius,NA
2022,berg_B24,WE,berg_B24_WE,9L,Senecio cardaminifolius,NA
2022,berg_B24,WE,berg_B24_WE,9R,Senecio cardaminifolius,NA
2022,berg_B25,NS,berg_B25_NS,0L,Lolium perenne,NA
2022,berg_B25,NS,berg_B25_NS,0R,Oxalis pes-caprae,NA
2022,berg_B25,NS,berg_B25_NS,1L,Lolium perenne,NA
2022,berg_B25,NS,berg_B25_NS,1R,Lolium perenne,NA
2022,berg_B25,NS,berg_B25_NS,2L,Cotula coronopifolia,NA
2022,berg_B25,NS,berg_B25_NS,2R,Lolium perenne,NA
2022,berg_B25,NS,berg_B25_NS,3L,Cotula coronopifolia,NA
2022,berg_B25,NS,berg_B25_NS,3R,NA,bare rock
2022,berg_B25,NS,berg_B25_NS,4L,NA,bare rock
2022,berg_B25,NS,berg_B25_NS,4R,NA,bare rock
2022,berg_B25,NS,berg_B25_NS,5L,NA,bare rock
2022,berg_B25,NS,berg_B25_NS,5R,Cotula coronopifolia,NA
2022,berg_B25,NS,berg_B25_NS,6L,NA,bare rock
2022,berg_B25,NS,berg_B25_NS,6R,Cotula coronopifolia,NA
2022,berg_B25,NS,berg_B25_NS,7L,Lolium perenne,NA
2022,berg_B25,NS,berg_B25_NS,7R,Medicago polymorpha,NA
2022,berg_B25,NS,berg_B25_NS,8L,Sporobolus africanus,synonym of S. aff. capensis
2022,berg_B25,NS,berg_B25_NS,8R,NA,bare rock
2022,berg_B25,NS,berg_B25_NS,9L,Juncus kraussii,NA
2022,berg_B25,NS,berg_B25_NS,9R,Juncus kraussii,NA
2022,berg_B25,NS,berg_B25_NS,CL,Cotula coronopifolia,NA
2022,berg_B25,NS,berg_B25_NS,CR,Lolium perenne,NA
2022,berg_B25,WE,berg_B25_WE,0L,Senecio pterophorus,NA
2022,berg_B25,WE,berg_B25_WE,0R,Senecio pterophorus,NA
2022,berg_B25,WE,berg_B25_WE,1L,Lolium perenne,NA
2022,berg_B25,WE,berg_B25_WE,1R,Lolium perenne,NA
2022,berg_B25,WE,berg_B25_WE,2L,Lolium perenne,NA
2022,berg_B25,WE,berg_B25_WE,2R,Ehrharta calycina,NA
2022,berg_B25,WE,berg_B25_WE,3L,Lolium perenne,NA
2022,berg_B25,WE,berg_B25_WE,3R,Lolium perenne,NA
2022,berg_B25,WE,berg_B25_WE,4L,Cotula coronopifolia,NA
2022,berg_B25,WE,berg_B25_WE,4R,Lolium perenne,NA
2022,berg_B25,WE,berg_B25_WE,5L,NA,bare rock
2022,berg_B25,WE,berg_B25_WE,5R,NA,bare rock
2022,berg_B25,WE,berg_B25_WE,6L,Cotula coronopifolia,NA
2022,berg_B25,WE,berg_B25_WE,6R,Cotula coronopifolia,NA
2022,berg_B25,WE,berg_B25_WE,7L,NA,bare rock
2022,berg_B25,WE,berg_B25_WE,7R,NA,bare rock
2022,berg_B25,WE,berg_B25_WE,8L,NA,bare rock
2022,berg_B25,WE,berg_B25_WE,8R,NA,bare rock
2022,berg_B25,WE,berg_B25_WE,9L,Leptochloa fusca,Synonym of Diplachne fusca
2022,berg_B25,WE,berg_B25_WE,9R,Cotula coronopifolia,NA
2022,berg_B26,NS,berg_B26_NS,0L,Lactuca serriola,NA
2022,berg_B26,NS,berg_B26_NS,0R,Pennisetum clandestinum,NA
2022,berg_B26,NS,berg_B26_NS,1L,Lactuca serriola,NA
2022,berg_B26,NS,berg_B26_NS,1R,Pennisetum clandestinum,NA
2022,berg_B26,NS,berg_B26_NS,2L,Pennisetum clandestinum,NA
2022,berg_B26,NS,berg_B26_NS,2R,Pennisetum clandestinum,NA
2022,berg_B26,NS,berg_B26_NS,3L,Pennisetum clandestinum,NA
2022,berg_B26,NS,berg_B26_NS,3R,Rumex crispus,NA
2022,berg_B26,NS,berg_B26_NS,4L,Pennisetum clandestinum,NA
2022,berg_B26,NS,berg_B26_NS,4R,Phragmites australis,NA
2022,berg_B26,NS,berg_B26_NS,5L,Phragmites australis,NA
2022,berg_B26,NS,berg_B26_NS,5R,Pennisetum clandestinum,NA
2022,berg_B26,NS,berg_B26_NS,6L,NA,bare ground
2022,berg_B26,NS,berg_B26_NS,6R,Lactuca serriola,NA
2022,berg_B26,NS,berg_B26_NS,7L,Phragmites australis,burnt
2022,berg_B26,NS,berg_B26_NS,7R,NA,bare ashy ground
2022,berg_B26,NS,berg_B26_NS,8L,Phragmites australis,burnt
2022,berg_B26,NS,berg_B26_NS,8R,NA,bare ashy ground
2022,berg_B26,NS,berg_B26_NS,9L,Phragmites australis,burnt
2022,berg_B26,NS,berg_B26_NS,9R,NA,bare ashy ground
2022,berg_B26,NS,berg_B26_NS,CL,Pennisetum clandestinum,NA
2022,berg_B26,NS,berg_B26_NS,CR,Pennisetum clandestinum,NA
2022,berg_B26,WE,berg_B26_WE,0L,Pennisetum clandestinum,burnt
2022,berg_B26,WE,berg_B26_WE,0R,Pennisetum clandestinum,burnt
2022,berg_B26,WE,berg_B26_WE,1L,Pennisetum clandestinum,burnt
2022,berg_B26,WE,berg_B26_WE,1R,Pennisetum clandestinum,burnt
2022,berg_B26,WE,berg_B26_WE,2L,Pennisetum clandestinum,burnt
2022,berg_B26,WE,berg_B26_WE,2R,Pennisetum clandestinum,burnt
2022,berg_B26,WE,berg_B26_WE,3L,Pennisetum clandestinum,burnt
2022,berg_B26,WE,berg_B26_WE,3R,Pennisetum clandestinum,burnt
2022,berg_B26,WE,berg_B26_WE,4L,Pennisetum clandestinum,burnt
2022,berg_B26,WE,berg_B26_WE,4R,Phragmites australis,burnt
2022,berg_B26,WE,berg_B26_WE,5L,Lactuca serriola,NA
2022,berg_B26,WE,berg_B26_WE,5R,Lactuca serriola,NA
2022,berg_B26,WE,berg_B26_WE,6L,Lactuca serriola,NA
2022,berg_B26,WE,berg_B26_WE,6R,Lactuca serriola,NA
2022,berg_B26,WE,berg_B26_WE,7L,Phragmites australis,NA
2022,berg_B26,WE,berg_B26_WE,7R,Lactuca serriola,NA
2022,berg_B26,WE,berg_B26_WE,8L,Lactuca serriola,NA
2022,berg_B26,WE,berg_B26_WE,8R,Lolium perenne,NA
2022,berg_B26,WE,berg_B26_WE,9L,Lolium perenne,NA
2022,berg_B26,WE,berg_B26_WE,9R,Medicago polymorpha,NA
2022,berg_B27,NS,berg_B27_NS,0L,NA,bare ground
2022,berg_B27,NS,berg_B27_NS,0R,Cotula turbinata,NA
2022,berg_B27,NS,berg_B27_NS,1L,NA,Sonchus/Lactuca
2022,berg_B27,NS,berg_B27_NS,1R,Cotula turbinata,NA
2022,berg_B27,NS,berg_B27_NS,2L,Cotula turbinata,NA
2022,berg_B27,NS,berg_B27_NS,2R,Erodium moschatum,NA
2022,berg_B27,NS,berg_B27_NS,3L,Erodium moschatum,NA
2022,berg_B27,NS,berg_B27_NS,3R,Cotula turbinata,NA
2022,berg_B27,NS,berg_B27_NS,4L,Erodium moschatum,NA
2022,berg_B27,NS,berg_B27_NS,4R,Cotula turbinata,NA
2022,berg_B27,NS,berg_B27_NS,5L,Cotula turbinata,NA
2022,berg_B27,NS,berg_B27_NS,5R,Poa annua,NA
2022,berg_B27,NS,berg_B27_NS,6L,Cotula turbinata,NA
2022,berg_B27,NS,berg_B27_NS,6R,Cotula turbinata,NA
2022,berg_B27,NS,berg_B27_NS,7L,NA,bare ground
